"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"SW000008525","LINKOEPING MALMSLAETT, SW","2019-11-28","43","45","41"
"SW000008525","LINKOEPING MALMSLAETT, SW","2019-11-29","30","45","28"
"SW000008525","LINKOEPING MALMSLAETT, SW","2019-11-30","28","34","22"
"SW000008525","LINKOEPING MALMSLAETT, SW","2019-12-01","25","31","17"
"SW000008525","LINKOEPING MALMSLAETT, SW","2019-12-02","25","32","18"
"SW000008525","LINKOEPING MALMSLAETT, SW","2019-12-03","32","37","15"
"SW000008525","LINKOEPING MALMSLAETT, SW","2019-12-04","41","43","36"
"SW000008525","LINKOEPING MALMSLAETT, SW","2019-12-05","44","46","35"
"SW000008525","LINKOEPING MALMSLAETT, SW","2019-12-06","46","49","41"
"SW000008525","LINKOEPING MALMSLAETT, SW","2019-12-07","41","48","36"
"SW000008525","LINKOEPING MALMSLAETT, SW","2019-12-08","39","47","29"
"SW000008525","LINKOEPING MALMSLAETT, SW","2019-12-09","40","45","36"
"SW000008525","LINKOEPING MALMSLAETT, SW","2019-12-10","28","39","21"
"SW000008525","LINKOEPING MALMSLAETT, SW","2019-12-11","37","39","26"
"SW000008525","LINKOEPING MALMSLAETT, SW","2019-12-12","35","38","33"
"SW000008525","LINKOEPING MALMSLAETT, SW","2019-12-13","36","37","31"
"SW000008525","LINKOEPING MALMSLAETT, SW","2019-12-14","37","38","35"
"SW000008525","LINKOEPING MALMSLAETT, SW","2019-12-15","37","41","34"
"SW000008525","LINKOEPING MALMSLAETT, SW","2019-12-16","37","41","33"
"SW000008525","LINKOEPING MALMSLAETT, SW","2019-12-17","38","41","34"
"SW000008525","LINKOEPING MALMSLAETT, SW","2019-12-18","40","46","33"
"SW000008525","LINKOEPING MALMSLAETT, SW","2019-12-19","36","41","29"
"SW000008525","LINKOEPING MALMSLAETT, SW","2019-12-20","41","41","39"
"SW000008525","LINKOEPING MALMSLAETT, SW","2019-12-21","41","42","40"
"SW000008525","LINKOEPING MALMSLAETT, SW","2019-12-22","39","42","37"
"SW000008525","LINKOEPING MALMSLAETT, SW","2019-12-23","37","40","36"
"SW000008525","LINKOEPING MALMSLAETT, SW","2019-12-24","36","40","32"
"SW000008525","LINKOEPING MALMSLAETT, SW","2019-12-25","38","40","34"
"SW000008525","LINKOEPING MALMSLAETT, SW","2019-12-26","34","40","32"
"SW000008525","LINKOEPING MALMSLAETT, SW","2019-12-27","29","32","26"
"SW000008525","LINKOEPING MALMSLAETT, SW","2019-12-28","24","28","18"
"SW000008525","LINKOEPING MALMSLAETT, SW","2019-12-29","36","40","27"
"SW000008525","LINKOEPING MALMSLAETT, SW","2019-12-30","46","50","40"
"SW000008525","LINKOEPING MALMSLAETT, SW","2019-12-31","38","47","34"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-01-01","39","42","30"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-01-02","41","43","39"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-01-03","41","46","38"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-01-04","35","41","32"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-01-05","33","36","25"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-01-06","43","44","36"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-01-07","41","44","38"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-01-08","44","50","41"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-01-09","38","42","36"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-01-10","33","37","27"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-01-11","33","42","20"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-01-12","42","47","37"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-01-13","35","42","30"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-01-14","38","42","29"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-01-15","46","52","37"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-01-16","43","46","39"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-01-17","39","43","36"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-01-18","41","44","35"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-01-19","35","41","31"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-01-20","39","44","28"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-01-21","45","48","44"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-01-22","37","44","34"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-01-23","37","46","23"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-01-24","43","46","40"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-01-25","37","41","31"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-01-26","43","44","34"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-01-27","40","43","39"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-01-28","38","41","33"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-01-29","37","39","33"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-01-30","36","38","33"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-01-31","36","38","33"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-02-01","44","49","34"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-02-02","39","45","35"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-02-03","31","37","26"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-02-04","31","35","26"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-02-05","33","39","20"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-02-06","38","42","35"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-02-07","33","39","26"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-02-08","36","38","34"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-02-09","41","45","33"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-02-10","43","47","41"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-02-11","37","42","33"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-02-12","39","43","35"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-02-13","34","40","31"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-02-14","31","41","23"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-02-15","40","44","30"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-02-16","46","52","41"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-02-17","42","48","39"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-02-18","42","44","41"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-02-19","36","41","33"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-02-20","35","41","25"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-02-21","42","46","36"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-02-22","43","46","39"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-02-23","40","45","38"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-02-24","34","40","29"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-02-25","32","37","27"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-02-26","30","33","28"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-02-27","28","31","27"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-02-28","27","37","22"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-02-29","34","37","25"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-03-01","38","42","33"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-03-02","38","46","33"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-03-03","38","41","36"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-03-04","36","38","36"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-03-05","34","41","32"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-03-06","31","41","22"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-03-07","35","40","30"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-03-08","40","46","28"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-03-09","43","51","36"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-03-10","40","45","36"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-03-11","42","48","38"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-03-12","40","45","35"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-03-13","35","40","32"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-03-14","30","37","25"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-03-15","39","44","24"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-03-16","40","47","36"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-03-17","42","47","35"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-03-18","44","50","42"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-03-19","41","49","35"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-03-20","33","43","32"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-03-21","32","40","23"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-03-22","29","42","17"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-03-23","34","44","24"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-03-24","38","52","25"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-03-25","42","54","31"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-03-26","40","55","28"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-03-27","38","53","23"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-03-28","38","50","23"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-03-29","33","41","25"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-03-30","33","40","29"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-03-31","34","47","14"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-04-01","42","50","35"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-04-02","42","49","37"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-04-03","39","46","35"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-04-04","37","48","25"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-04-05","45","56","32"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-04-06","50","65","33"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-04-07","47","58","38"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-04-08","48","60","33"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-04-09","45","54","41"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-04-10","40","51","26"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-04-11","43","55","23"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-04-12","48","58","42"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-04-13","39","48","34"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-04-14","39","48","31"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-04-15","49","60","39"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-04-16","47","54","43"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-04-17","42","52","31"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-04-18","42","51","28"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-04-19","47","56","36"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-04-20","48","62","29"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-04-21","50","62","33"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-04-22","52","67","34"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-04-23","55","66","41"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-04-24","47","61","39"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-04-25","47","53","44"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-04-26","49","58","42"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-04-27","45","53","41"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-04-28","39","43","37"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-04-29","37","45","26"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-04-30","39","49","26"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-05-01","45","51","40"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-05-02","47","55","41"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-05-03","48","59","35"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-05-04","44","54","35"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-05-05","45","54","39"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-05-06","47","57","34"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-05-07","47","55","38"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-05-08","49","59","36"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-05-09","50","60","36"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-05-10","49","66","38"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-05-11","40","48","33"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-05-12","39","51","30"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-05-13","40","48","33"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-05-14","42","52","27"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-05-15","44","53","34"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-05-16","46","52","40"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-05-17","46","55","38"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-05-18","48","58","36"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-05-19","48","57","36"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-05-20","48","58","32"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-05-21","52","64","34"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-05-22","56","68","39"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-05-23","49","59","46"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-05-24","51","60","41"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-05-25","56","65","48"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-05-26","58","71","40"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-05-27","54","66","47"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-05-28","55","65","39"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-05-29","57","67","40"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-05-30","57","65","43"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-05-31","60","71","47"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-06-01","63","79","43"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-06-02","64","75","54"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-06-03","56","67","45"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-06-04","55","67","40"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-06-05","54","62","51"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-06-06","51","59","47"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-06-07","54","65","45"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-06-08","58","69","42"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-06-09","60","69","46"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-06-10","63","73","51"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-06-11","63","74","52"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-06-12","65","73","55"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-06-13","64","73","54"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-06-14","64","75","48"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-06-15","62","77","40"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-06-16","60","66","57"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-06-17","60","69","50"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-06-18","66","77","49"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-06-19","69","79","53"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-06-20","67","74","55"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-06-21","66","74","61"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-06-22","58","67","48"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-06-23","64","73","55"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-06-24","69","81","51"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-06-25","73","86","54"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-06-26","74","86","58"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-06-27","74","86","57"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-06-28","71","85","59"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-06-29","65","74","59"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-06-30","59","69","52"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-07-01","58","65","53"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-07-02","59","69","51"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-07-03","56","65","47"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-07-04","58","68","48"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-07-05","60","70","50"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-07-06","55","64","53"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-07-07",,"65","49"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-07-08",,"61","45"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-07-09","50","67","44"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-07-10","57","68","42"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-07-11","56","67","50"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-07-12","57","67","45"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-07-13","60","69","47"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-07-14","59","66","51"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-07-15","60","67","56"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-07-16","62","74","55"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-07-17","65","77","48"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-07-18","66","76","52"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-07-19","68","79","56"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-07-20","62","72","59"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-07-21","56","67","48"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-07-22","58","66","53"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-07-23","57","66","45"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-07-24","54","62","44"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-07-25","60","72","46"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-07-26","61","72","51"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-07-27","62","72","52"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-07-28","60","68","56"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-07-29","58","65","51"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-07-30","61","70","55"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-07-31","63","73","57"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-08-01","67","78","49"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-08-02","65","74","57"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-08-03","60","70","52"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-08-04","59","71","47"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-08-05","58","66","44"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-08-06","69","80","61"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-08-07","71","83","60"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-08-08","72","85","60"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-08-09","71","84","55"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-08-10","65","76","58"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-08-11","63","75","47"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-08-12","65","79","49"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-08-13","68","80","56"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-08-14","69","83","57"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-08-15","69","84","53"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-08-16","69","83","54"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-08-17","69","84","51"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-08-18","71","84","57"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-08-19","66","82","56"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-08-20","66","79","55"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-08-21","67","75","59"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-08-22","68","77","64"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-08-23","61","70","55"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-08-24","58","67","51"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-08-25","55","67","44"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-08-26","54","62","42"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-08-27","57","68","45"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-08-28","57","67","47"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-08-29","55","60","54"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-08-30","56","62","54"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-08-31","53","62","47"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-09-01","57","68","43"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-09-02","56","64","42"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-09-03","58","65","55"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-09-04","59","67","53"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-09-05","55","65","51"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-09-06","53","63","47"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-09-07","55","63","45"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-09-08","59","67","52"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-09-09","58","68","54"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-09-10","53","60","49"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-09-11","54","62","43"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-09-12","55","59","51"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-09-13","56","60","52"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-09-14","62","67","56"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-09-15","60","74","52"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-09-16","54","64","48"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-09-17","48","61","42"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-09-18","54","65","39"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-09-19","52","63","42"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-09-20","55","63","43"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-09-21","55","66","47"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-09-22","54","66","46"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-09-23","56","70","43"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-09-24","57","71","49"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-09-25","54","63","41"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-09-26","60","63","55"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-09-27","58","63","56"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-09-28","55","59","53"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-09-29","54","61","48"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-09-30","51","63","38"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-10-01","54","57","49"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-10-02","57","64","53"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-10-03","56","58","54"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-10-04","57","60","55"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-10-05","54","62","46"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-10-06","54","58","52"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-10-07","53","59","50"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-10-08","53","59","48"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-10-09","51","56","48"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-10-10","46","52","43"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-10-11","44","51","36"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-10-12","45","53","42"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-10-13","41","50","30"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-10-14","43","46","35"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-10-15","41","48","36"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-10-16","42","48","30"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-10-17","41","50","29"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-10-18","42","46","34"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-10-19","38","46","34"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-10-20","39","45","27"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-10-21","50","54","44"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-10-22","53","56","50"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-10-23","45","54","41"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-10-24","45","53","39"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-10-25","50","56","38"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-10-26","50","53","47"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-10-27","47","51","45"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-10-28","46","51","42"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-10-29","44","51","40"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-10-30","41","47","34"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-10-31","45","50","37"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-11-01","50","52","48"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-11-02","58","63","49"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-11-03","48","61","44"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-11-04","43","48","35"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-11-05","50","53","43"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-11-06","53","60","49"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-11-07","49","53","42"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-11-08","47","51","39"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-11-09","46","48","43"
"SW000008525","LINKOEPING MALMSLAETT, SW","2020-11-10","43","44","40"
